Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,7837,7934.3,Left-Lateral-Ventricle,25.5119,12.2208,1.0000,75.0000,74.0000
2,5,211,240.1,Left-Inf-Lat-Vent,41.8673,11.8920,5.0000,71.0000,66.0000
3,7,13189,13754.1,Left-Cerebellum-White-Matter,82.7496,6.4648,37.0000,103.0000,66.0000
4,8,50646,50770.7,Left-Cerebellum-Cortex,59.1389,9.5991,15.0000,92.0000,77.0000
5,10,7010,6743.9,Left-Thalamus,81.2432,8.7914,44.0000,105.0000,61.0000
6,11,3640,3493.3,Left-Caudate,73.8162,7.9631,42.0000,101.0000,59.0000
7,12,4879,4652.1,Left-Putamen,80.7641,6.5305,52.0000,102.0000,50.0000
8,13,1827,1786.1,Left-Pallidum,94.4614,4.7402,63.0000,111.0000,48.0000
9,14,837,859.8,3rd-Ventricle,36.5544,14.4882,9.0000,72.0000,63.0000
10,15,1901,1983.3,4th-Ventricle,28.8585,11.6924,8.0000,67.0000,59.0000
11,16,19339,19401.3,Brain-Stem,78.8133,8.6911,27.0000,124.0000,97.0000
12,17,4388,4141.4,Left-Hippocampus,65.2812,8.2991,35.0000,98.0000,63.0000
13,18,1684,1619.1,Left-Amygdala,65.5932,7.0073,36.0000,84.0000,48.0000
14,24,1275,1205.6,CSF,45.2000,13.2816,9.0000,86.0000,77.0000
15,26,564,548.0,Left-Accumbens-area,71.7837,6.0577,54.0000,88.0000,34.0000
16,28,3507,3377.3,Left-VentralDC,88.3345,10.1005,32.0000,117.0000,85.0000
17,30,47,70.9,Left-vessel,63.0213,8.7115,47.0000,84.0000,37.0000
18,31,1225,1084.0,Left-choroid-plexus,47.8653,11.3965,19.0000,80.0000,61.0000
19,43,10540,10532.2,Right-Lateral-Ventricle,24.7369,12.6812,0.0000,85.0000,85.0000
20,44,203,226.4,Right-Inf-Lat-Vent,35.4039,12.8419,5.0000,77.0000,72.0000
21,46,13301,13947.0,Right-Cerebellum-White-Matter,82.0787,5.7859,32.0000,102.0000,70.0000
22,47,52046,51984.2,Right-Cerebellum-Cortex,59.9324,9.4067,11.0000,95.0000,84.0000
23,49,7309,7039.6,Right-Thalamus,80.5169,8.7610,44.0000,104.0000,60.0000
24,50,3852,3688.7,Right-Caudate,73.5350,8.5614,35.0000,100.0000,65.0000
25,51,5037,4786.9,Right-Putamen,81.0921,6.5618,58.0000,104.0000,46.0000
26,52,1747,1714.8,Right-Pallidum,94.7819,4.5708,71.0000,110.0000,39.0000
27,53,4282,4057.8,Right-Hippocampus,65.1782,7.8632,36.0000,96.0000,60.0000
28,54,2030,1973.8,Right-Amygdala,64.7576,7.4083,38.0000,88.0000,50.0000
29,58,698,671.5,Right-Accumbens-area,72.8510,6.2390,48.0000,99.0000,51.0000
30,60,3786,3585.4,Right-VentralDC,86.8188,10.6602,35.0000,118.0000,83.0000
31,62,45,66.7,Right-vessel,56.0222,7.4666,39.0000,69.0000,30.0000
32,63,1081,939.2,Right-choroid-plexus,47.4006,12.4822,15.0000,81.0000,66.0000
33,72,7,5.9,5th-Ventricle,49.1429,7.9042,37.0000,63.0000,26.0000
34,77,808,706.3,WM-hypointensities,72.0755,10.8579,37.0000,98.0000,61.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,8,7.2,non-WM-hypointensities,65.5000,9.2582,48.0000,78.0000,30.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,89,82.3,Optic-Chiasm,73.0112,15.6034,41.0000,104.0000,63.0000
41,251,1313,1278.4,CC_Posterior,98.0038,10.8752,14.0000,117.0000,103.0000
42,252,754,688.9,CC_Mid_Posterior,90.0889,16.4958,45.0000,114.0000,69.0000
43,253,495,441.2,CC_Central,92.0566,15.4961,41.0000,113.0000,72.0000
44,254,536,489.9,CC_Mid_Anterior,95.9198,14.4598,46.0000,116.0000,70.0000
45,255,1057,992.9,CC_Anterior,101.2185,13.9501,46.0000,155.0000,109.0000
