Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,9498,9644.1,Left-Lateral-Ventricle,24.0943,11.7368,3.0000,90.0000,87.0000
2,5,284,315.3,Left-Inf-Lat-Vent,41.0599,15.5134,0.0000,75.0000,75.0000
3,7,12201,12817.3,Left-Cerebellum-White-Matter,83.6948,6.4631,29.0000,103.0000,74.0000
4,8,50683,50334.4,Left-Cerebellum-Cortex,58.4081,10.4447,0.0000,90.0000,90.0000
5,10,6867,6642.5,Left-Thalamus,81.4792,8.6331,44.0000,103.0000,59.0000
6,11,2888,2757.4,Left-Caudate,71.7632,8.5335,41.0000,101.0000,60.0000
7,12,5475,5235.5,Left-Putamen,79.5081,6.4472,57.0000,103.0000,46.0000
8,13,1849,1825.1,Left-Pallidum,93.2434,4.7404,76.0000,111.0000,35.0000
9,14,866,865.9,3rd-Ventricle,37.1293,14.4175,6.0000,71.0000,65.0000
10,15,2095,2202.6,4th-Ventricle,27.4401,10.8058,4.0000,65.0000,61.0000
11,16,19093,19157.6,Brain-Stem,80.1856,8.8580,22.0000,115.0000,93.0000
12,17,4097,3840.9,Left-Hippocampus,63.5182,8.6491,28.0000,93.0000,65.0000
13,18,1468,1447.3,Left-Amygdala,66.6792,7.1049,45.0000,89.0000,44.0000
14,24,985,919.9,CSF,43.2173,14.2997,9.0000,73.0000,64.0000
15,26,540,518.4,Left-Accumbens-area,68.5241,6.0288,44.0000,82.0000,38.0000
16,28,3733,3619.3,Left-VentralDC,86.1546,9.9235,35.0000,110.0000,75.0000
17,30,44,70.8,Left-vessel,58.5227,6.8352,40.0000,71.0000,31.0000
18,31,1128,971.1,Left-choroid-plexus,47.9938,12.0906,17.0000,82.0000,65.0000
19,43,5833,5985.7,Right-Lateral-Ventricle,27.5546,12.7874,5.0000,74.0000,69.0000
20,44,257,286.4,Right-Inf-Lat-Vent,36.0195,12.8521,9.0000,73.0000,64.0000
21,46,11535,12027.3,Right-Cerebellum-White-Matter,83.7012,6.0959,43.0000,100.0000,57.0000
22,47,51226,51064.5,Right-Cerebellum-Cortex,60.5677,10.0565,15.0000,96.0000,81.0000
23,49,7215,6950.1,Right-Thalamus,81.4202,8.4320,42.0000,106.0000,64.0000
24,50,3156,3031.0,Right-Caudate,71.9876,8.3758,42.0000,98.0000,56.0000
25,51,5583,5316.2,Right-Putamen,78.4141,6.6555,56.0000,101.0000,45.0000
26,52,1787,1747.7,Right-Pallidum,91.7118,4.6661,71.0000,106.0000,35.0000
27,53,4245,4046.6,Right-Hippocampus,63.8916,8.1380,37.0000,94.0000,57.0000
28,54,1627,1627.0,Right-Amygdala,64.8322,7.1001,42.0000,88.0000,46.0000
29,58,647,597.9,Right-Accumbens-area,69.3091,6.4820,49.0000,90.0000,41.0000
30,60,3770,3670.0,Right-VentralDC,85.3472,9.9230,30.0000,109.0000,79.0000
31,62,50,64.8,Right-vessel,58.0400,7.3844,37.0000,70.0000,33.0000
32,63,1087,935.4,Right-choroid-plexus,48.0773,12.1143,16.0000,82.0000,66.0000
33,72,3,2.8,5th-Ventricle,53.0000,4.0000,49.0000,57.0000,8.0000
34,77,684,603.0,WM-hypointensities,71.3787,11.0425,40.0000,98.0000,58.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,20,16.4,non-WM-hypointensities,52.9500,10.6843,28.0000,68.0000,40.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,173,178.1,Optic-Chiasm,79.5896,17.1457,40.0000,115.0000,75.0000
41,251,863,841.8,CC_Posterior,97.7300,11.4315,44.0000,112.0000,68.0000
42,252,524,470.1,CC_Mid_Posterior,92.5458,13.9707,35.0000,115.0000,80.0000
43,253,449,405.9,CC_Central,94.0624,16.0504,43.0000,117.0000,74.0000
44,254,461,418.8,CC_Mid_Anterior,97.1128,14.8849,42.0000,119.0000,77.0000
45,255,868,818.0,CC_Anterior,101.4240,12.7313,46.0000,127.0000,81.0000
