Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,8082,8407.0,Left-Lateral-Ventricle,26.4694,11.4212,1.0000,72.0000,71.0000
2,5,200,230.5,Left-Inf-Lat-Vent,43.8350,14.3320,7.0000,77.0000,70.0000
3,7,19245,19856.6,Left-Cerebellum-White-Matter,82.7624,6.4338,36.0000,104.0000,68.0000
4,8,65982,65810.4,Left-Cerebellum-Cortex,58.7619,10.0076,6.0000,152.0000,146.0000
5,10,10008,9753.7,Left-Thalamus,83.8356,8.5632,34.0000,106.0000,72.0000
6,11,3825,3708.8,Left-Caudate,73.9746,8.3043,40.0000,101.0000,61.0000
7,12,6984,6734.5,Left-Putamen,82.6095,6.6655,58.0000,106.0000,48.0000
8,13,2469,2516.7,Left-Pallidum,95.8959,4.3682,78.0000,111.0000,33.0000
9,14,1017,1039.2,3rd-Ventricle,35.6804,14.2845,7.0000,69.0000,62.0000
10,15,1545,1702.5,4th-Ventricle,28.2660,11.2370,0.0000,67.0000,67.0000
11,16,25638,25729.9,Brain-Stem,81.1584,8.3182,32.0000,118.0000,86.0000
12,17,5157,4942.5,Left-Hippocampus,65.9525,8.3402,32.0000,97.0000,65.0000
13,18,2088,2088.3,Left-Amygdala,66.6614,6.9292,41.0000,90.0000,49.0000
14,24,1127,1157.1,CSF,42.1216,13.4011,10.0000,75.0000,65.0000
15,26,716,689.7,Left-Accumbens-area,70.1732,6.0162,47.0000,90.0000,43.0000
16,28,5130,5023.4,Left-VentralDC,88.9008,9.4648,38.0000,112.0000,74.0000
17,30,62,78.5,Left-vessel,61.9677,6.9588,45.0000,76.0000,31.0000
18,31,1177,1027.0,Left-choroid-plexus,49.7910,11.6729,14.0000,80.0000,66.0000
19,43,6790,7049.0,Right-Lateral-Ventricle,26.3242,12.1529,0.0000,77.0000,77.0000
20,44,258,292.0,Right-Inf-Lat-Vent,32.7326,13.4576,4.0000,67.0000,63.0000
21,46,17994,18510.9,Right-Cerebellum-White-Matter,82.3189,5.8772,36.0000,101.0000,65.0000
22,47,64475,64454.5,Right-Cerebellum-Cortex,59.9152,9.3392,19.0000,91.0000,72.0000
23,49,10400,10119.0,Right-Thalamus,82.7298,8.3181,45.0000,105.0000,60.0000
24,50,3981,3817.8,Right-Caudate,73.6159,8.8373,40.0000,99.0000,59.0000
25,51,7097,6822.7,Right-Putamen,81.3341,6.9173,58.0000,102.0000,44.0000
26,52,2498,2516.6,Right-Pallidum,94.8082,4.5096,69.0000,112.0000,43.0000
27,53,5497,5249.5,Right-Hippocampus,65.7666,8.1119,35.0000,95.0000,60.0000
28,54,2654,2660.6,Right-Amygdala,65.1481,7.3748,39.0000,92.0000,53.0000
29,58,891,849.6,Right-Accumbens-area,70.5017,6.4424,47.0000,93.0000,46.0000
30,60,5248,5074.4,Right-VentralDC,87.6570,9.8346,35.0000,111.0000,76.0000
31,62,111,126.1,Right-vessel,56.3964,9.5701,28.0000,78.0000,50.0000
32,63,1213,1033.3,Right-choroid-plexus,51.4584,12.9900,16.0000,81.0000,65.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1642,1645.1,WM-hypointensities,68.6937,12.5992,29.0000,105.0000,76.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,17,14.4,non-WM-hypointensities,58.2353,10.8486,37.0000,77.0000,40.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,241,253.5,Optic-Chiasm,78.8548,16.3172,35.0000,107.0000,72.0000
41,251,940,901.9,CC_Posterior,94.8532,11.8036,37.0000,115.0000,78.0000
42,252,632,575.1,CC_Mid_Posterior,90.8085,14.6649,25.0000,112.0000,87.0000
43,253,541,488.1,CC_Central,92.9649,14.8111,34.0000,110.0000,76.0000
44,254,503,465.0,CC_Mid_Anterior,95.8569,14.2325,44.0000,116.0000,72.0000
45,255,969,922.3,CC_Anterior,100.2714,12.8177,29.0000,119.0000,90.0000
