Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,5364,5592.1,Left-Lateral-Ventricle,23.4573,13.0785,1.0000,74.0000,73.0000
2,5,139,158.7,Left-Inf-Lat-Vent,44.0000,13.4445,13.0000,76.0000,63.0000
3,7,15408,16180.6,Left-Cerebellum-White-Matter,83.5441,6.4296,24.0000,106.0000,82.0000
4,8,52550,52122.7,Left-Cerebellum-Cortex,59.4377,10.1633,13.0000,92.0000,79.0000
5,10,8433,8168.5,Left-Thalamus,82.0299,8.4456,41.0000,104.0000,63.0000
6,11,4026,3920.0,Left-Caudate,74.2365,8.0344,45.0000,101.0000,56.0000
7,12,6024,5821.0,Left-Putamen,81.7463,6.5863,55.0000,105.0000,50.0000
8,13,2209,2198.8,Left-Pallidum,94.4454,4.7856,72.0000,117.0000,45.0000
9,14,808,866.1,3rd-Ventricle,37.9208,14.3866,4.0000,73.0000,69.0000
10,15,1680,1783.4,4th-Ventricle,27.0256,11.6948,1.0000,62.0000,61.0000
11,16,22064,22054.2,Brain-Stem,80.6139,8.7237,35.0000,112.0000,77.0000
12,17,4469,4239.5,Left-Hippocampus,64.1846,8.4882,27.0000,93.0000,66.0000
13,18,2109,2121.1,Left-Amygdala,67.8554,6.5425,45.0000,88.0000,43.0000
14,24,1042,1031.0,CSF,42.0125,13.4423,10.0000,82.0000,72.0000
15,26,743,735.2,Left-Accumbens-area,70.5599,5.3360,55.0000,86.0000,31.0000
16,28,4159,4040.9,Left-VentralDC,88.6158,9.7494,40.0000,118.0000,78.0000
17,30,95,116.3,Left-vessel,58.6947,9.5795,27.0000,77.0000,50.0000
18,31,1011,887.9,Left-choroid-plexus,51.1464,12.7644,16.0000,88.0000,72.0000
19,43,4239,4376.8,Right-Lateral-Ventricle,25.4855,14.1873,0.0000,77.0000,77.0000
20,44,102,128.9,Right-Inf-Lat-Vent,35.4902,13.5272,3.0000,66.0000,63.0000
21,46,15016,15611.8,Right-Cerebellum-White-Matter,82.9361,6.1332,30.0000,108.0000,78.0000
22,47,54561,54479.2,Right-Cerebellum-Cortex,60.4208,9.9040,15.0000,93.0000,78.0000
23,49,8602,8289.2,Right-Thalamus,81.9307,8.4722,35.0000,103.0000,68.0000
24,50,4161,3995.5,Right-Caudate,74.3929,8.3619,34.0000,97.0000,63.0000
25,51,6303,6069.4,Right-Putamen,80.7731,6.8438,57.0000,106.0000,49.0000
26,52,2161,2141.9,Right-Pallidum,93.6826,5.1734,59.0000,113.0000,54.0000
27,53,4809,4536.3,Right-Hippocampus,64.1975,8.4668,38.0000,99.0000,61.0000
28,54,2170,2140.4,Right-Amygdala,65.8170,7.3252,28.0000,89.0000,61.0000
29,58,792,733.1,Right-Accumbens-area,71.3699,6.7798,52.0000,93.0000,41.0000
30,60,4282,4061.1,Right-VentralDC,87.2349,10.7825,24.0000,119.0000,95.0000
31,62,73,99.1,Right-vessel,55.4658,11.6548,28.0000,82.0000,54.0000
32,63,1160,1024.1,Right-choroid-plexus,49.9724,12.9616,13.0000,82.0000,69.0000
33,72,8,7.1,5th-Ventricle,44.0000,7.8740,35.0000,58.0000,23.0000
34,77,1275,1216.6,WM-hypointensities,70.3584,11.2947,31.0000,99.0000,68.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,11,11.7,non-WM-hypointensities,64.1818,10.2842,48.0000,85.0000,37.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,192,190.0,Optic-Chiasm,85.2552,18.3769,36.0000,114.0000,78.0000
41,251,1194,1164.7,CC_Posterior,97.7504,10.5227,44.0000,113.0000,69.0000
42,252,833,754.3,CC_Mid_Posterior,91.5234,18.3411,13.0000,115.0000,102.0000
43,253,959,877.7,CC_Central,90.6809,14.8273,25.0000,115.0000,90.0000
44,254,932,851.1,CC_Mid_Anterior,90.8305,15.3132,16.0000,115.0000,99.0000
45,255,986,950.5,CC_Anterior,101.6410,12.0911,25.0000,123.0000,98.0000
