Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,3182,3477.5,Left-Lateral-Ventricle,28.9067,13.1834,1.0000,74.0000,73.0000
2,5,133,168.5,Left-Inf-Lat-Vent,43.6316,14.6833,7.0000,75.0000,68.0000
3,7,19276,19687.6,Left-Cerebellum-White-Matter,82.6779,6.9654,38.0000,105.0000,67.0000
4,8,59297,59410.3,Left-Cerebellum-Cortex,59.9212,9.8424,15.0000,162.0000,147.0000
5,10,8990,8757.8,Left-Thalamus,82.0375,8.2737,43.0000,104.0000,61.0000
6,11,3243,3154.0,Left-Caudate,73.3546,7.7256,34.0000,97.0000,63.0000
7,12,5502,5257.0,Left-Putamen,82.7072,6.1360,60.0000,104.0000,44.0000
8,13,2043,2061.9,Left-Pallidum,95.3549,4.6187,72.0000,111.0000,39.0000
9,14,728,782.9,3rd-Ventricle,40.9863,13.7648,8.0000,72.0000,64.0000
10,15,1631,1835.4,4th-Ventricle,28.9013,11.4252,4.0000,64.0000,60.0000
11,16,24178,24123.3,Brain-Stem,80.3219,8.6252,28.0000,118.0000,90.0000
12,17,4193,4036.5,Left-Hippocampus,66.8815,8.2790,41.0000,99.0000,58.0000
13,18,2001,1983.0,Left-Amygdala,68.7761,6.7896,41.0000,90.0000,49.0000
14,24,966,957.7,CSF,46.9545,13.0774,13.0000,80.0000,67.0000
15,26,545,545.6,Left-Accumbens-area,71.0605,5.6460,47.0000,86.0000,39.0000
16,28,4723,4609.4,Left-VentralDC,88.0885,8.9524,41.0000,116.0000,75.0000
17,30,67,84.0,Left-vessel,60.2985,9.1238,38.0000,83.0000,45.0000
18,31,832,719.1,Left-choroid-plexus,53.2151,12.7817,25.0000,83.0000,58.0000
19,43,3400,3602.5,Right-Lateral-Ventricle,29.5103,14.1560,4.0000,78.0000,74.0000
20,44,183,218.7,Right-Inf-Lat-Vent,37.1093,12.1329,5.0000,69.0000,64.0000
21,46,16896,17439.8,Right-Cerebellum-White-Matter,82.3699,6.1278,37.0000,102.0000,65.0000
22,47,60510,60413.8,Right-Cerebellum-Cortex,60.9957,9.5860,18.0000,125.0000,107.0000
23,49,9165,8900.2,Right-Thalamus,81.1477,7.9819,42.0000,102.0000,60.0000
24,50,3546,3388.6,Right-Caudate,73.3762,7.8712,44.0000,96.0000,52.0000
25,51,5532,5284.6,Right-Putamen,80.6878,6.3530,60.0000,102.0000,42.0000
26,52,2056,2058.9,Right-Pallidum,93.7043,4.3425,73.0000,110.0000,37.0000
27,53,4723,4492.7,Right-Hippocampus,65.5001,8.0584,40.0000,93.0000,53.0000
28,54,2119,2093.9,Right-Amygdala,65.8075,6.9795,37.0000,86.0000,49.0000
29,58,788,752.6,Right-Accumbens-area,71.0114,6.3190,55.0000,91.0000,36.0000
30,60,5030,4829.9,Right-VentralDC,85.9775,9.3034,41.0000,117.0000,76.0000
31,62,62,90.3,Right-vessel,59.2581,7.8905,37.0000,76.0000,39.0000
32,63,986,866.3,Right-choroid-plexus,52.8925,11.9582,22.0000,83.0000,61.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,637,571.0,WM-hypointensities,69.3218,10.7738,35.0000,96.0000,61.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,4,3.7,non-WM-hypointensities,61.7500,7.1822,53.0000,69.0000,16.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,239,240.1,Optic-Chiasm,84.5439,18.7701,37.0000,124.0000,87.0000
41,251,1030,998.8,CC_Posterior,95.5709,10.6906,40.0000,112.0000,72.0000
42,252,691,633.8,CC_Mid_Posterior,92.5774,12.3101,26.0000,110.0000,84.0000
43,253,902,832.6,CC_Central,90.5399,11.8595,45.0000,108.0000,63.0000
44,254,800,685.4,CC_Mid_Anterior,89.5113,14.4462,39.0000,115.0000,76.0000
45,255,976,931.5,CC_Anterior,99.2633,10.9116,40.0000,122.0000,82.0000
