Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,3449,3759.0,Left-Lateral-Ventricle,28.8890,13.0395,3.0000,83.0000,80.0000
2,5,196,231.2,Left-Inf-Lat-Vent,38.5255,12.9153,11.0000,71.0000,60.0000
3,7,12995,13647.8,Left-Cerebellum-White-Matter,83.3870,6.3126,37.0000,106.0000,69.0000
4,8,58624,58759.1,Left-Cerebellum-Cortex,59.2878,9.5285,15.0000,95.0000,80.0000
5,10,8983,8701.7,Left-Thalamus,82.4682,8.6443,47.0000,106.0000,59.0000
6,11,4020,3884.1,Left-Caudate,72.8692,7.7289,43.0000,97.0000,54.0000
7,12,6745,6502.9,Left-Putamen,80.6463,6.2830,58.0000,106.0000,48.0000
8,13,2292,2287.1,Left-Pallidum,93.3338,4.7760,68.0000,110.0000,42.0000
9,14,517,598.6,3rd-Ventricle,44.7795,13.1096,7.0000,70.0000,63.0000
10,15,1372,1556.4,4th-Ventricle,28.6647,11.0237,7.0000,62.0000,55.0000
11,16,21124,21044.0,Brain-Stem,80.3894,8.9380,28.0000,112.0000,84.0000
12,17,4745,4453.6,Left-Hippocampus,66.0877,7.9809,34.0000,99.0000,65.0000
13,18,2101,2020.1,Left-Amygdala,67.0238,6.7016,39.0000,88.0000,49.0000
14,24,772,799.5,CSF,45.3886,11.6166,14.0000,78.0000,64.0000
15,26,901,896.3,Left-Accumbens-area,69.1332,5.9339,37.0000,84.0000,47.0000
16,28,4575,4387.9,Left-VentralDC,87.4870,10.1277,27.0000,116.0000,89.0000
17,30,93,104.4,Left-vessel,54.2796,11.0791,28.0000,74.0000,46.0000
18,31,913,769.6,Left-choroid-plexus,50.3899,11.8241,16.0000,82.0000,66.0000
19,43,4241,4489.4,Right-Lateral-Ventricle,27.9993,13.0196,5.0000,79.0000,74.0000
20,44,84,109.0,Right-Inf-Lat-Vent,35.2500,12.3560,7.0000,69.0000,62.0000
21,46,12862,13287.8,Right-Cerebellum-White-Matter,82.4779,6.0880,37.0000,100.0000,63.0000
22,47,58904,58950.5,Right-Cerebellum-Cortex,60.6317,8.8836,13.0000,92.0000,79.0000
23,49,8751,8461.8,Right-Thalamus,81.3499,8.4731,36.0000,105.0000,69.0000
24,50,4239,4077.5,Right-Caudate,71.4284,7.7745,41.0000,97.0000,56.0000
25,51,6834,6609.4,Right-Putamen,79.0411,6.4033,57.0000,102.0000,45.0000
26,52,1968,1914.4,Right-Pallidum,92.4385,4.9038,77.0000,110.0000,33.0000
27,53,4878,4576.4,Right-Hippocampus,65.7159,8.0168,35.0000,112.0000,77.0000
28,54,2203,2152.3,Right-Amygdala,65.5915,6.8685,21.0000,86.0000,65.0000
29,58,837,797.7,Right-Accumbens-area,69.2306,6.3540,50.0000,92.0000,42.0000
30,60,4802,4619.8,Right-VentralDC,86.2876,10.2314,36.0000,118.0000,82.0000
31,62,57,87.4,Right-vessel,56.0175,8.3377,36.0000,76.0000,40.0000
32,63,878,752.9,Right-choroid-plexus,48.8440,12.2260,19.0000,83.0000,64.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,1178,998.7,WM-hypointensities,69.2292,13.5001,26.0000,99.0000,73.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,10,7.8,non-WM-hypointensities,63.4000,9.6056,45.0000,79.0000,34.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,77,74.4,Optic-Chiasm,75.5974,18.8228,38.0000,109.0000,71.0000
41,251,942,889.1,CC_Posterior,96.9894,11.9075,45.0000,114.0000,69.0000
42,252,695,630.0,CC_Mid_Posterior,90.6791,14.1355,29.0000,111.0000,82.0000
43,253,663,618.0,CC_Central,93.5505,14.3745,30.0000,111.0000,81.0000
44,254,723,637.2,CC_Mid_Anterior,93.4606,16.3588,21.0000,115.0000,94.0000
45,255,779,746.6,CC_Anterior,103.4390,13.2515,38.0000,155.0000,117.0000
