Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,3365,3718.0,Left-Lateral-Ventricle,30.3055,12.5969,0.0000,74.0000,74.0000
2,5,227,271.7,Left-Inf-Lat-Vent,40.9163,13.9134,5.0000,74.0000,69.0000
3,7,13781,14542.5,Left-Cerebellum-White-Matter,81.7681,6.1656,38.0000,112.0000,74.0000
4,8,64252,64495.4,Left-Cerebellum-Cortex,58.1057,9.8395,15.0000,124.0000,109.0000
5,10,8239,8032.2,Left-Thalamus,82.0452,8.9945,38.0000,105.0000,67.0000
6,11,4025,3888.3,Left-Caudate,73.2865,7.5412,39.0000,96.0000,57.0000
7,12,6017,5842.4,Left-Putamen,79.9430,6.0767,56.0000,102.0000,46.0000
8,13,2213,2140.2,Left-Pallidum,92.1039,5.1251,62.0000,110.0000,48.0000
9,14,710,752.9,3rd-Ventricle,38.3958,14.0100,9.0000,79.0000,70.0000
10,15,2630,2710.1,4th-Ventricle,26.5749,10.4066,6.0000,64.0000,58.0000
11,16,19800,19856.8,Brain-Stem,79.4032,8.9346,34.0000,125.0000,91.0000
12,17,4528,4268.1,Left-Hippocampus,65.1729,8.0807,29.0000,93.0000,64.0000
13,18,2041,1977.2,Left-Amygdala,67.1494,7.1167,39.0000,88.0000,49.0000
14,24,1125,1166.8,CSF,44.9609,11.3413,16.0000,79.0000,63.0000
15,26,621,599.3,Left-Accumbens-area,69.6924,5.4743,46.0000,82.0000,36.0000
16,28,4012,3903.9,Left-VentralDC,86.2674,9.3881,30.0000,113.0000,83.0000
17,30,41,65.3,Left-vessel,57.5610,6.8376,38.0000,73.0000,35.0000
18,31,1180,991.8,Left-choroid-plexus,50.0331,11.8841,13.0000,81.0000,68.0000
19,43,3376,3670.8,Right-Lateral-Ventricle,30.6206,13.3150,4.0000,80.0000,76.0000
20,44,546,579.6,Right-Inf-Lat-Vent,30.8516,12.0729,5.0000,71.0000,66.0000
21,46,12399,13159.3,Right-Cerebellum-White-Matter,81.0910,5.7561,37.0000,106.0000,69.0000
22,47,65132,65386.7,Right-Cerebellum-Cortex,58.2259,9.4470,17.0000,112.0000,95.0000
23,49,8306,7965.3,Right-Thalamus,80.3317,8.5553,38.0000,103.0000,65.0000
24,50,4022,3873.9,Right-Caudate,72.4359,7.8215,40.0000,97.0000,57.0000
25,51,6042,5831.2,Right-Putamen,78.0922,6.1989,50.0000,98.0000,48.0000
26,52,2007,1950.0,Right-Pallidum,91.8585,4.6817,74.0000,107.0000,33.0000
27,53,4594,4384.1,Right-Hippocampus,64.2344,7.5181,35.0000,91.0000,56.0000
28,54,2386,2325.7,Right-Amygdala,64.9128,7.5447,38.0000,88.0000,50.0000
29,58,814,769.2,Right-Accumbens-area,69.9472,6.1439,49.0000,87.0000,38.0000
30,60,4171,3982.4,Right-VentralDC,84.1259,10.3983,34.0000,112.0000,78.0000
31,62,49,70.1,Right-vessel,54.3673,9.1166,32.0000,68.0000,36.0000
32,63,1126,975.0,Right-choroid-plexus,50.7496,12.0347,20.0000,81.0000,61.0000
33,72,3,2.8,5th-Ventricle,53.0000,3.6056,50.0000,57.0000,7.0000
34,77,1123,999.4,WM-hypointensities,67.2885,11.8969,17.0000,101.0000,84.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,11,10.8,non-WM-hypointensities,64.0909,7.0492,52.0000,76.0000,24.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,213,200.3,Optic-Chiasm,79.2535,18.0573,33.0000,112.0000,79.0000
41,251,837,798.5,CC_Posterior,94.6679,9.1255,40.0000,110.0000,70.0000
42,252,475,433.9,CC_Mid_Posterior,88.9663,14.2946,24.0000,108.0000,84.0000
43,253,471,429.4,CC_Central,89.5011,15.7685,27.0000,120.0000,93.0000
44,254,429,388.1,CC_Mid_Anterior,91.8485,15.3095,42.0000,115.0000,73.0000
45,255,786,742.5,CC_Anterior,100.1145,14.3384,42.0000,126.0000,84.0000
