Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,9466,9604.3,Left-Lateral-Ventricle,24.2989,11.7513,4.0000,88.0000,84.0000
2,5,264,311.4,Left-Inf-Lat-Vent,40.3485,14.1591,7.0000,72.0000,65.0000
3,7,13169,13747.7,Left-Cerebellum-White-Matter,84.4394,6.7640,26.0000,109.0000,83.0000
4,8,50740,50289.4,Left-Cerebellum-Cortex,59.7609,10.5791,9.0000,91.0000,82.0000
5,10,6989,6777.7,Left-Thalamus,81.5051,8.6909,46.0000,105.0000,59.0000
6,11,2957,2817.6,Left-Caudate,71.9564,8.4028,41.0000,99.0000,58.0000
7,12,5392,5218.2,Left-Putamen,80.2693,6.1110,54.0000,103.0000,49.0000
8,13,1906,1892.3,Left-Pallidum,93.6595,4.7872,73.0000,111.0000,38.0000
9,14,862,868.6,3rd-Ventricle,37.4014,14.9847,7.0000,70.0000,63.0000
10,15,1998,2112.8,4th-Ventricle,27.6471,10.8509,5.0000,66.0000,61.0000
11,16,19108,19178.4,Brain-Stem,80.5032,8.8787,22.0000,109.0000,87.0000
12,17,4120,3868.2,Left-Hippocampus,63.9415,8.5597,29.0000,94.0000,65.0000
13,18,1459,1425.3,Left-Amygdala,67.8917,7.1428,40.0000,89.0000,49.0000
14,24,1001,935.7,CSF,43.8581,13.9279,13.0000,76.0000,63.0000
15,26,527,501.0,Left-Accumbens-area,69.3985,6.0250,41.0000,85.0000,44.0000
16,28,3803,3665.3,Left-VentralDC,85.7349,9.8212,40.0000,112.0000,72.0000
17,30,40,63.7,Left-vessel,59.4000,8.1926,39.0000,73.0000,34.0000
18,31,1118,963.0,Left-choroid-plexus,48.7522,12.1640,17.0000,82.0000,65.0000
19,43,5702,5839.4,Right-Lateral-Ventricle,27.5859,13.0506,5.0000,75.0000,70.0000
20,44,270,315.5,Right-Inf-Lat-Vent,36.6481,11.8935,9.0000,66.0000,57.0000
21,46,11572,12090.8,Right-Cerebellum-White-Matter,83.7173,6.0997,37.0000,109.0000,72.0000
22,47,50810,50557.7,Right-Cerebellum-Cortex,60.5076,10.1511,14.0000,92.0000,78.0000
23,49,7276,7036.7,Right-Thalamus,81.2643,8.4354,42.0000,103.0000,61.0000
24,50,3208,3073.1,Right-Caudate,72.5570,8.2294,43.0000,99.0000,56.0000
25,51,5575,5348.4,Right-Putamen,79.1241,6.3303,60.0000,101.0000,41.0000
26,52,1713,1670.8,Right-Pallidum,91.9784,4.6416,75.0000,108.0000,33.0000
27,53,4317,4068.5,Right-Hippocampus,64.2147,8.2703,36.0000,91.0000,55.0000
28,54,1634,1592.9,Right-Amygdala,65.6818,7.2460,44.0000,91.0000,47.0000
29,58,639,604.7,Right-Accumbens-area,70.0845,6.3749,49.0000,89.0000,40.0000
30,60,3797,3700.2,Right-VentralDC,84.9987,9.7821,31.0000,110.0000,79.0000
31,62,33,50.6,Right-vessel,58.0000,4.8412,48.0000,68.0000,20.0000
32,63,1128,992.4,Right-choroid-plexus,47.8067,11.7857,19.0000,80.0000,61.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,673,642.0,WM-hypointensities,71.8068,10.4908,43.0000,94.0000,51.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,18,16.0,non-WM-hypointensities,58.8333,9.5317,44.0000,74.0000,30.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,189,186.1,Optic-Chiasm,82.7513,18.9309,26.0000,122.0000,96.0000
41,251,889,850.0,CC_Posterior,97.0011,11.6299,41.0000,117.0000,76.0000
42,252,547,492.2,CC_Mid_Posterior,92.1243,13.8725,30.0000,112.0000,82.0000
43,253,471,437.0,CC_Central,93.1592,14.4286,40.0000,114.0000,74.0000
44,254,459,423.2,CC_Mid_Anterior,96.0501,14.9508,17.0000,119.0000,102.0000
45,255,896,866.8,CC_Anterior,100.9442,12.2163,42.0000,148.0000,106.0000
