Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,9770,9864.1,Left-Lateral-Ventricle,24.2540,12.4936,0.0000,74.0000,74.0000
2,5,194,237.4,Left-Inf-Lat-Vent,41.7423,11.0747,12.0000,70.0000,58.0000
3,7,18076,18548.1,Left-Cerebellum-White-Matter,84.2787,7.0539,37.0000,109.0000,72.0000
4,8,57046,57013.1,Left-Cerebellum-Cortex,60.3735,10.3638,14.0000,135.0000,121.0000
5,10,8725,8462.0,Left-Thalamus,83.2505,8.5872,44.0000,105.0000,61.0000
6,11,4295,4202.7,Left-Caudate,75.2452,8.1345,39.0000,98.0000,59.0000
7,12,5869,5685.6,Left-Putamen,83.2561,7.0162,30.0000,106.0000,76.0000
8,13,2200,2212.6,Left-Pallidum,95.4636,5.1543,76.0000,117.0000,41.0000
9,14,964,956.0,3rd-Ventricle,34.3994,15.4642,4.0000,73.0000,69.0000
10,15,1754,1924.5,4th-Ventricle,28.7092,11.7083,6.0000,69.0000,63.0000
11,16,23937,23897.1,Brain-Stem,80.4327,8.7160,28.0000,131.0000,103.0000
12,17,5236,4994.5,Left-Hippocampus,65.3858,8.9528,30.0000,107.0000,77.0000
13,18,1940,1871.8,Left-Amygdala,66.5469,7.4111,40.0000,90.0000,50.0000
14,24,920,923.3,CSF,45.6554,13.0153,11.0000,77.0000,66.0000
15,26,753,747.5,Left-Accumbens-area,69.2842,5.5454,42.0000,84.0000,42.0000
16,28,4445,4322.6,Left-VentralDC,86.4821,10.0117,41.0000,110.0000,69.0000
17,30,158,176.9,Left-vessel,54.6582,13.3334,17.0000,85.0000,68.0000
18,31,1356,1240.2,Left-choroid-plexus,48.0332,12.4426,15.0000,80.0000,65.0000
19,43,13741,13807.5,Right-Lateral-Ventricle,22.2525,12.0217,0.0000,75.0000,75.0000
20,44,380,425.2,Right-Inf-Lat-Vent,34.5868,12.6435,4.0000,72.0000,68.0000
21,46,17431,17949.8,Right-Cerebellum-White-Matter,82.4753,6.2906,33.0000,105.0000,72.0000
22,47,55107,55199.2,Right-Cerebellum-Cortex,60.9319,9.5425,8.0000,130.0000,122.0000
23,49,8689,8404.6,Right-Thalamus,81.7598,8.4518,42.0000,105.0000,63.0000
24,50,4694,4514.8,Right-Caudate,74.2209,8.4031,43.0000,99.0000,56.0000
25,51,6339,6141.7,Right-Putamen,81.7183,7.1092,56.0000,106.0000,50.0000
26,52,2233,2246.4,Right-Pallidum,94.3023,5.0373,70.0000,116.0000,46.0000
27,53,5118,4838.3,Right-Hippocampus,64.5561,8.4174,28.0000,97.0000,69.0000
28,54,2295,2209.3,Right-Amygdala,65.7974,7.7230,38.0000,91.0000,53.0000
29,58,881,852.5,Right-Accumbens-area,70.7753,6.5692,52.0000,93.0000,41.0000
30,60,4864,4680.1,Right-VentralDC,85.5853,10.2446,27.0000,134.0000,107.0000
31,62,161,178.9,Right-vessel,55.2609,12.0548,20.0000,75.0000,55.0000
32,63,1520,1336.3,Right-choroid-plexus,46.8395,12.6118,15.0000,82.0000,67.0000
33,72,5,4.7,5th-Ventricle,37.2000,2.8636,35.0000,42.0000,7.0000
34,77,1148,1064.0,WM-hypointensities,69.7657,11.4130,34.0000,97.0000,63.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,19,20.5,non-WM-hypointensities,57.6316,6.2823,48.0000,68.0000,20.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,255,254.9,Optic-Chiasm,82.9529,17.3518,37.0000,114.0000,77.0000
41,251,1086,1035.7,CC_Posterior,95.2136,10.4963,42.0000,110.0000,68.0000
42,252,758,708.4,CC_Mid_Posterior,91.9274,12.4452,39.0000,111.0000,72.0000
43,253,615,559.0,CC_Central,91.8293,14.6453,38.0000,115.0000,77.0000
44,254,808,762.7,CC_Mid_Anterior,96.4381,12.8816,40.0000,114.0000,74.0000
45,255,1117,1061.5,CC_Anterior,98.7941,12.8956,32.0000,122.0000,90.0000
