Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,6123,6401.9,Left-Lateral-Ventricle,26.2398,12.4266,2.0000,80.0000,78.0000
2,5,399,446.2,Left-Inf-Lat-Vent,37.3158,14.4527,2.0000,70.0000,68.0000
3,7,14466,14867.8,Left-Cerebellum-White-Matter,83.9361,6.6209,39.0000,101.0000,62.0000
4,8,50239,50096.7,Left-Cerebellum-Cortex,59.6160,9.9273,21.0000,126.0000,105.0000
5,10,8054,7784.4,Left-Thalamus,83.6098,8.5721,46.0000,105.0000,59.0000
6,11,3898,3743.1,Left-Caudate,74.8261,8.0104,42.0000,102.0000,60.0000
7,12,5778,5580.3,Left-Putamen,82.6578,6.2746,47.0000,105.0000,58.0000
8,13,2015,2014.3,Left-Pallidum,95.1032,4.6541,74.0000,109.0000,35.0000
9,14,779,839.8,3rd-Ventricle,37.2760,14.5677,2.0000,75.0000,73.0000
10,15,1531,1680.9,4th-Ventricle,28.2632,10.9391,6.0000,64.0000,58.0000
11,16,19836,19850.2,Brain-Stem,80.9216,8.6322,30.0000,114.0000,84.0000
12,17,4976,4716.3,Left-Hippocampus,66.2293,8.4443,34.0000,112.0000,78.0000
13,18,1819,1770.3,Left-Amygdala,66.6718,7.0265,45.0000,91.0000,46.0000
14,24,909,928.9,CSF,46.8405,12.3352,11.0000,78.0000,67.0000
15,26,670,641.7,Left-Accumbens-area,71.1358,5.8105,46.0000,85.0000,39.0000
16,28,4392,4253.1,Left-VentralDC,88.6774,10.3854,33.0000,144.0000,111.0000
17,30,55,76.7,Left-vessel,58.2182,8.0178,39.0000,71.0000,32.0000
18,31,1292,1110.0,Left-choroid-plexus,48.2724,13.1247,10.0000,82.0000,72.0000
19,43,6240,6391.3,Right-Lateral-Ventricle,28.0351,13.2639,2.0000,79.0000,77.0000
20,44,391,422.0,Right-Inf-Lat-Vent,33.2506,12.8430,4.0000,63.0000,59.0000
21,46,13685,14016.7,Right-Cerebellum-White-Matter,82.9643,6.2305,41.0000,101.0000,60.0000
22,47,52088,52165.5,Right-Cerebellum-Cortex,60.5632,9.4108,16.0000,89.0000,73.0000
23,49,7580,7276.6,Right-Thalamus,82.1648,8.1774,32.0000,104.0000,72.0000
24,50,3904,3770.8,Right-Caudate,73.5469,7.9329,45.0000,98.0000,53.0000
25,51,6252,6038.4,Right-Putamen,81.3536,6.5099,58.0000,107.0000,49.0000
26,52,2051,2041.2,Right-Pallidum,94.6772,4.6684,71.0000,108.0000,37.0000
27,53,4745,4517.6,Right-Hippocampus,65.3347,7.8901,34.0000,96.0000,62.0000
28,54,1922,1876.4,Right-Amygdala,65.0739,7.0463,40.0000,87.0000,47.0000
29,58,835,786.5,Right-Accumbens-area,71.6024,6.0142,46.0000,92.0000,46.0000
30,60,4515,4323.2,Right-VentralDC,87.3132,10.3475,32.0000,118.0000,86.0000
31,62,24,41.7,Right-vessel,61.6667,6.0696,50.0000,71.0000,21.0000
32,63,1251,1106.4,Right-choroid-plexus,49.0192,12.4897,17.0000,84.0000,67.0000
33,72,6,4.0,5th-Ventricle,55.0000,12.4579,38.0000,68.0000,30.0000
34,77,841,746.2,WM-hypointensities,72.0678,11.3518,37.0000,102.0000,65.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,19,18.6,non-WM-hypointensities,58.9474,8.1682,45.0000,76.0000,31.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,179,169.0,Optic-Chiasm,80.4749,19.5291,34.0000,128.0000,94.0000
41,251,960,928.4,CC_Posterior,97.7021,8.6790,45.0000,114.0000,69.0000
42,252,610,546.8,CC_Mid_Posterior,88.8262,14.7648,24.0000,109.0000,85.0000
43,253,479,425.8,CC_Central,92.0188,14.5873,29.0000,112.0000,83.0000
44,254,695,631.2,CC_Mid_Anterior,94.5007,13.7700,41.0000,132.0000,91.0000
45,255,818,788.2,CC_Anterior,103.1406,13.0200,45.0000,161.0000,116.0000
