Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,7737,7969.7,Left-Lateral-Ventricle,24.2811,11.4550,5.0000,72.0000,67.0000
2,5,208,238.9,Left-Inf-Lat-Vent,43.7356,11.2509,11.0000,71.0000,60.0000
3,7,15681,16247.5,Left-Cerebellum-White-Matter,83.0960,6.3315,37.0000,105.0000,68.0000
4,8,45223,44957.0,Left-Cerebellum-Cortex,60.4244,10.1470,16.0000,95.0000,79.0000
5,10,7606,7298.9,Left-Thalamus,81.6483,8.6180,38.0000,105.0000,67.0000
6,11,3117,3016.9,Left-Caudate,73.4642,8.1152,34.0000,99.0000,65.0000
7,12,4598,4370.1,Left-Putamen,82.2340,6.6399,57.0000,102.0000,45.0000
8,13,1571,1614.3,Left-Pallidum,98.0980,4.2943,81.0000,119.0000,38.0000
9,14,967,994.3,3rd-Ventricle,30.1427,13.2079,7.0000,68.0000,61.0000
10,15,2211,2312.8,4th-Ventricle,28.4975,11.5214,4.0000,67.0000,63.0000
11,16,20739,20884.6,Brain-Stem,80.8541,8.3542,23.0000,119.0000,96.0000
12,17,4044,3862.6,Left-Hippocampus,67.2263,8.4299,35.0000,98.0000,63.0000
13,18,1567,1492.5,Left-Amygdala,67.5443,6.6738,41.0000,88.0000,47.0000
14,24,1154,1115.0,CSF,43.4003,11.9786,9.0000,80.0000,71.0000
15,26,479,443.3,Left-Accumbens-area,71.4509,6.3273,42.0000,86.0000,44.0000
16,28,3843,3739.9,Left-VentralDC,88.3877,9.6348,45.0000,119.0000,74.0000
17,30,92,92.6,Left-vessel,49.8587,15.9529,11.0000,78.0000,67.0000
18,31,1231,1031.1,Left-choroid-plexus,47.4931,11.8551,13.0000,80.0000,67.0000
19,43,9095,9091.5,Right-Lateral-Ventricle,24.9108,12.9479,4.0000,85.0000,81.0000
20,44,146,182.9,Right-Inf-Lat-Vent,40.5342,11.6413,7.0000,67.0000,60.0000
21,46,13826,14402.2,Right-Cerebellum-White-Matter,82.7231,5.5954,38.0000,104.0000,66.0000
22,47,47218,47114.4,Right-Cerebellum-Cortex,62.2154,9.7976,7.0000,105.0000,98.0000
23,49,8170,7880.9,Right-Thalamus,81.5728,8.4127,38.0000,105.0000,67.0000
24,50,3386,3213.4,Right-Caudate,73.1412,8.2286,37.0000,97.0000,60.0000
25,51,5064,4725.0,Right-Putamen,80.2360,7.2075,55.0000,103.0000,48.0000
26,52,1629,1658.3,Right-Pallidum,96.6188,4.1782,75.0000,112.0000,37.0000
27,53,4187,3935.0,Right-Hippocampus,65.7901,8.0133,39.0000,98.0000,59.0000
28,54,1751,1673.9,Right-Amygdala,65.8378,7.2395,35.0000,90.0000,55.0000
29,58,627,564.4,Right-Accumbens-area,71.4402,6.3428,53.0000,92.0000,39.0000
30,60,3874,3642.6,Right-VentralDC,86.0168,10.5712,33.0000,112.0000,79.0000
31,62,77,100.8,Right-vessel,57.2208,9.6540,30.0000,74.0000,44.0000
32,63,1419,1223.2,Right-choroid-plexus,47.6906,12.2033,18.0000,109.0000,91.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,921,791.0,WM-hypointensities,72.3865,11.1693,37.0000,99.0000,62.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,7,6.6,non-WM-hypointensities,59.5714,7.4354,48.0000,70.0000,22.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,234,223.8,Optic-Chiasm,77.9188,18.4583,30.0000,108.0000,78.0000
41,251,921,881.9,CC_Posterior,95.9772,12.7813,37.0000,115.0000,78.0000
42,252,408,352.5,CC_Mid_Posterior,86.5809,18.7206,29.0000,113.0000,84.0000
43,253,384,366.8,CC_Central,93.8958,15.5776,43.0000,114.0000,71.0000
44,254,612,544.8,CC_Mid_Anterior,94.2124,14.3952,39.0000,164.0000,125.0000
45,255,737,718.9,CC_Anterior,103.0475,10.7096,63.0000,171.0000,108.0000
