Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,4776,5034.9,Left-Lateral-Ventricle,29.1057,13.5274,0.0000,74.0000,74.0000
2,5,124,167.1,Left-Inf-Lat-Vent,45.0484,12.3030,18.0000,70.0000,52.0000
3,7,14659,15186.8,Left-Cerebellum-White-Matter,83.3173,6.9146,38.0000,106.0000,68.0000
4,8,56594,56661.1,Left-Cerebellum-Cortex,56.8121,10.4717,12.0000,126.0000,114.0000
5,10,8577,8318.4,Left-Thalamus,81.4645,8.7005,42.0000,104.0000,62.0000
6,11,4277,4158.0,Left-Caudate,74.6659,7.5076,46.0000,100.0000,54.0000
7,12,5980,5754.8,Left-Putamen,81.2657,6.4432,59.0000,104.0000,45.0000
8,13,2257,2280.7,Left-Pallidum,93.5667,5.0890,73.0000,114.0000,41.0000
9,14,825,872.3,3rd-Ventricle,42.0861,15.5710,7.0000,71.0000,64.0000
10,15,1677,1786.2,4th-Ventricle,28.5856,11.9292,6.0000,63.0000,57.0000
11,16,21195,21182.7,Brain-Stem,79.6366,8.7572,31.0000,114.0000,83.0000
12,17,4523,4268.9,Left-Hippocampus,65.8260,8.6299,32.0000,100.0000,68.0000
13,18,1821,1755.1,Left-Amygdala,68.8550,7.7054,44.0000,98.0000,54.0000
14,24,1165,1174.8,CSF,47.4867,12.5418,14.0000,79.0000,65.0000
15,26,914,912.9,Left-Accumbens-area,69.5766,6.2179,49.0000,86.0000,37.0000
16,28,4149,4033.5,Left-VentralDC,87.5905,9.5341,43.0000,115.0000,72.0000
17,30,38,54.3,Left-vessel,59.6053,8.3230,36.0000,73.0000,37.0000
18,31,1167,1023.7,Left-choroid-plexus,51.5964,12.0302,22.0000,83.0000,61.0000
19,43,4275,4473.2,Right-Lateral-Ventricle,29.8725,14.1029,0.0000,78.0000,78.0000
20,44,95,119.8,Right-Inf-Lat-Vent,36.6526,12.4915,5.0000,66.0000,61.0000
21,46,14196,14673.8,Right-Cerebellum-White-Matter,82.0976,6.4498,40.0000,105.0000,65.0000
22,47,56913,56853.4,Right-Cerebellum-Cortex,57.5787,9.9018,15.0000,93.0000,78.0000
23,49,8945,8656.2,Right-Thalamus,81.4136,8.5425,40.0000,103.0000,63.0000
24,50,4588,4454.7,Right-Caudate,72.7953,7.8523,41.0000,96.0000,55.0000
25,51,6316,5985.9,Right-Putamen,79.4033,6.8248,53.0000,106.0000,53.0000
26,52,2182,2152.0,Right-Pallidum,91.6732,5.0433,63.0000,110.0000,47.0000
27,53,4531,4283.0,Right-Hippocampus,64.4015,8.0827,36.0000,89.0000,53.0000
28,54,2236,2134.5,Right-Amygdala,65.4047,8.0957,20.0000,96.0000,76.0000
29,58,953,878.5,Right-Accumbens-area,69.3568,6.9760,52.0000,96.0000,44.0000
30,60,4573,4402.1,Right-VentralDC,85.1550,10.5477,16.0000,108.0000,92.0000
31,62,79,114.6,Right-vessel,56.7089,11.1472,24.0000,75.0000,51.0000
32,63,1125,1017.9,Right-choroid-plexus,50.6684,11.9990,21.0000,86.0000,65.0000
33,72,2,1.6,5th-Ventricle,48.5000,7.7782,43.0000,54.0000,11.0000
34,77,1140,988.8,WM-hypointensities,68.1395,12.3724,24.0000,96.0000,72.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,13,11.8,non-WM-hypointensities,57.2308,11.4248,42.0000,70.0000,28.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,187,183.4,Optic-Chiasm,83.0802,16.7068,36.0000,113.0000,77.0000
41,251,1269,1240.3,CC_Posterior,95.2569,7.9746,43.0000,110.0000,67.0000
42,252,719,675.5,CC_Mid_Posterior,93.2809,13.2116,32.0000,113.0000,81.0000
43,253,847,779.4,CC_Central,91.2007,12.5715,28.0000,116.0000,88.0000
44,254,887,785.3,CC_Mid_Anterior,92.7148,14.7080,31.0000,117.0000,86.0000
45,255,1166,1131.2,CC_Anterior,104.1149,10.7211,43.0000,131.0000,88.0000
