Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,6815,7108.2,Left-Lateral-Ventricle,26.0163,12.1479,0.0000,73.0000,73.0000
2,5,212,249.1,Left-Inf-Lat-Vent,41.2170,15.1851,3.0000,86.0000,83.0000
3,7,15045,15563.5,Left-Cerebellum-White-Matter,83.3746,6.6984,38.0000,111.0000,73.0000
4,8,55826,55841.6,Left-Cerebellum-Cortex,58.5428,9.7885,11.0000,91.0000,80.0000
5,10,8344,8109.1,Left-Thalamus,84.3649,8.7223,44.0000,105.0000,61.0000
6,11,4527,4416.7,Left-Caudate,72.6450,7.6463,37.0000,97.0000,60.0000
7,12,5214,5069.1,Left-Putamen,79.8610,6.0348,60.0000,106.0000,46.0000
8,13,2142,2112.9,Left-Pallidum,94.0514,4.5462,74.0000,111.0000,37.0000
9,14,759,821.6,3rd-Ventricle,38.0264,13.4352,11.0000,73.0000,62.0000
10,15,2573,2727.5,4th-Ventricle,27.0529,10.3129,3.0000,60.0000,57.0000
11,16,21010,21054.8,Brain-Stem,80.3815,8.9611,34.0000,109.0000,75.0000
12,17,4892,4639.7,Left-Hippocampus,64.9875,8.3493,37.0000,94.0000,57.0000
13,18,1922,1867.7,Left-Amygdala,66.2700,7.0592,41.0000,86.0000,45.0000
14,24,934,948.3,CSF,44.6809,12.1734,11.0000,72.0000,61.0000
15,26,618,590.8,Left-Accumbens-area,69.7104,6.3372,42.0000,87.0000,45.0000
16,28,4047,3936.3,Left-VentralDC,88.2105,8.9705,47.0000,116.0000,69.0000
17,30,40,52.1,Left-vessel,54.8750,7.5420,40.0000,68.0000,28.0000
18,31,1510,1316.4,Left-choroid-plexus,49.7311,12.1637,13.0000,81.0000,68.0000
19,43,7053,7299.7,Right-Lateral-Ventricle,26.5354,12.6336,0.0000,75.0000,75.0000
20,44,133,153.7,Right-Inf-Lat-Vent,40.8271,14.3403,9.0000,72.0000,63.0000
21,46,13918,14545.6,Right-Cerebellum-White-Matter,83.0482,6.0208,36.0000,101.0000,65.0000
22,47,58710,58745.7,Right-Cerebellum-Cortex,60.4732,9.6494,19.0000,95.0000,76.0000
23,49,8543,8362.8,Right-Thalamus,83.3674,8.5818,45.0000,105.0000,60.0000
24,50,4601,4423.0,Right-Caudate,72.4938,8.1528,37.0000,101.0000,64.0000
25,51,5278,5036.7,Right-Putamen,80.1876,6.5216,58.0000,103.0000,45.0000
26,52,1855,1847.1,Right-Pallidum,94.7154,4.6511,72.0000,109.0000,37.0000
27,53,5092,4837.9,Right-Hippocampus,66.0424,7.8719,31.0000,94.0000,63.0000
28,54,1867,1839.6,Right-Amygdala,66.1832,7.0436,35.0000,89.0000,54.0000
29,58,750,711.1,Right-Accumbens-area,71.4347,7.0687,44.0000,95.0000,51.0000
30,60,4277,4157.2,Right-VentralDC,87.7056,9.6901,34.0000,113.0000,79.0000
31,62,27,44.8,Right-vessel,60.1852,6.9173,44.0000,70.0000,26.0000
32,63,1407,1241.4,Right-choroid-plexus,50.4421,12.3684,16.0000,83.0000,67.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,767,608.8,WM-hypointensities,68.8070,12.7598,31.0000,100.0000,69.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,4,3.8,non-WM-hypointensities,60.0000,7.7460,49.0000,67.0000,18.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,64,74.0,Optic-Chiasm,82.0312,14.7573,55.0000,109.0000,54.0000
41,251,1083,1034.4,CC_Posterior,96.0877,11.9263,32.0000,114.0000,82.0000
42,252,672,584.6,CC_Mid_Posterior,87.0848,17.5463,20.0000,112.0000,92.0000
43,253,565,475.9,CC_Central,89.2088,16.6980,41.0000,109.0000,68.0000
44,254,504,466.8,CC_Mid_Anterior,96.0238,12.8816,45.0000,117.0000,72.0000
45,255,964,900.3,CC_Anterior,98.7438,15.2972,12.0000,144.0000,132.0000
