Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,5829,6073.9,Left-Lateral-Ventricle,25.3572,12.7511,3.0000,73.0000,70.0000
2,5,150,190.6,Left-Inf-Lat-Vent,43.1533,11.8615,14.0000,69.0000,55.0000
3,7,16893,17550.0,Left-Cerebellum-White-Matter,83.4511,6.6720,32.0000,108.0000,76.0000
4,8,60763,60457.7,Left-Cerebellum-Cortex,58.3619,10.0704,13.0000,90.0000,77.0000
5,10,8712,8456.8,Left-Thalamus,82.1306,8.6620,42.0000,106.0000,64.0000
6,11,4127,4019.9,Left-Caudate,70.6351,7.5586,43.0000,98.0000,55.0000
7,12,6022,5769.6,Left-Putamen,78.6888,6.2877,57.0000,103.0000,46.0000
8,13,2248,2277.9,Left-Pallidum,94.3065,4.9567,77.0000,115.0000,38.0000
9,14,918,935.1,3rd-Ventricle,36.2505,14.0984,7.0000,73.0000,66.0000
10,15,1811,1930.0,4th-Ventricle,27.6770,11.8337,0.0000,79.0000,79.0000
11,16,22691,22808.6,Brain-Stem,80.5696,8.6128,25.0000,119.0000,94.0000
12,17,4606,4416.6,Left-Hippocampus,65.7290,8.1284,32.0000,96.0000,64.0000
13,18,1771,1756.2,Left-Amygdala,66.8300,6.6801,38.0000,91.0000,53.0000
14,24,1285,1276.0,CSF,47.2965,12.8118,11.0000,77.0000,66.0000
15,26,710,709.2,Left-Accumbens-area,67.5268,5.3943,39.0000,84.0000,45.0000
16,28,4061,3922.0,Left-VentralDC,87.4021,9.8319,42.0000,112.0000,70.0000
17,30,42,52.6,Left-vessel,57.8095,7.9365,39.0000,70.0000,31.0000
18,31,1426,1227.6,Left-choroid-plexus,49.6669,11.9554,12.0000,86.0000,74.0000
19,43,6249,6380.2,Right-Lateral-Ventricle,26.5351,13.6587,0.0000,82.0000,82.0000
20,44,117,156.7,Right-Inf-Lat-Vent,39.8462,11.3355,18.0000,72.0000,54.0000
21,46,15620,16216.2,Right-Cerebellum-White-Matter,82.4572,6.0234,41.0000,105.0000,64.0000
22,47,65386,65451.4,Right-Cerebellum-Cortex,58.1180,10.0539,17.0000,95.0000,78.0000
23,49,9211,8969.2,Right-Thalamus,81.2852,8.4555,43.0000,104.0000,61.0000
24,50,4351,4224.5,Right-Caudate,69.7109,7.8945,36.0000,97.0000,61.0000
25,51,6176,5877.2,Right-Putamen,77.4932,6.7007,56.0000,99.0000,43.0000
26,52,2266,2230.2,Right-Pallidum,92.5274,4.6626,73.0000,110.0000,37.0000
27,53,4698,4475.4,Right-Hippocampus,65.2288,7.6804,37.0000,97.0000,60.0000
28,54,1995,1940.1,Right-Amygdala,65.2326,6.5045,43.0000,86.0000,43.0000
29,58,888,857.5,Right-Accumbens-area,67.4234,6.3936,49.0000,88.0000,39.0000
30,60,4385,4219.6,Right-VentralDC,85.5510,10.0341,30.0000,111.0000,81.0000
31,62,26,40.7,Right-vessel,61.2692,8.1807,47.0000,79.0000,32.0000
32,63,1292,1104.2,Right-choroid-plexus,50.3738,12.8494,15.0000,84.0000,69.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,695,600.7,WM-hypointensities,68.1482,12.0340,33.0000,99.0000,66.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,11,9.7,non-WM-hypointensities,60.6364,10.7170,43.0000,75.0000,32.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,199,186.0,Optic-Chiasm,81.5477,20.5789,27.0000,118.0000,91.0000
41,251,1100,1060.9,CC_Posterior,97.9364,9.8535,25.0000,116.0000,91.0000
42,252,689,633.1,CC_Mid_Posterior,90.9623,16.0161,16.0000,115.0000,99.0000
43,253,665,623.6,CC_Central,91.8271,13.2480,37.0000,111.0000,74.0000
44,254,699,631.7,CC_Mid_Anterior,92.9370,13.8873,36.0000,112.0000,76.0000
45,255,967,938.1,CC_Anterior,101.0869,10.9558,29.0000,147.0000,118.0000
