Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,5818,6040.3,Left-Lateral-Ventricle,25.9275,12.6200,3.0000,73.0000,70.0000
2,5,336,358.6,Left-Inf-Lat-Vent,34.4613,12.5781,4.0000,69.0000,65.0000
3,7,12107,12856.1,Left-Cerebellum-White-Matter,82.4878,6.3072,37.0000,107.0000,70.0000
4,8,49787,49587.7,Left-Cerebellum-Cortex,58.0990,9.2764,20.0000,104.0000,84.0000
5,10,7331,7146.6,Left-Thalamus,80.3562,8.6993,44.0000,101.0000,57.0000
6,11,3825,3693.9,Left-Caudate,72.0688,8.0399,45.0000,97.0000,52.0000
7,12,5887,5645.4,Left-Putamen,79.0364,6.1560,39.0000,102.0000,63.0000
8,13,1978,1974.6,Left-Pallidum,92.3291,5.2981,73.0000,113.0000,40.0000
9,14,834,851.8,3rd-Ventricle,36.1739,14.2561,1.0000,67.0000,66.0000
10,15,1309,1456.5,4th-Ventricle,28.1902,12.2010,3.0000,64.0000,61.0000
11,16,18645,18644.0,Brain-Stem,78.4993,10.7739,30.0000,175.0000,145.0000
12,17,4243,4011.1,Left-Hippocampus,64.3889,8.3908,33.0000,111.0000,78.0000
13,18,1779,1704.6,Left-Amygdala,65.8859,7.4119,42.0000,91.0000,49.0000
14,24,1001,960.6,CSF,42.8262,13.4538,11.0000,79.0000,68.0000
15,26,697,684.3,Left-Accumbens-area,67.8565,7.4152,37.0000,87.0000,50.0000
16,28,3777,3616.8,Left-VentralDC,84.7000,10.3187,31.0000,121.0000,90.0000
17,30,89,105.1,Left-vessel,56.1011,10.2070,29.0000,80.0000,51.0000
18,31,1234,1064.7,Left-choroid-plexus,50.6799,11.8540,19.0000,82.0000,63.0000
19,43,7705,7754.5,Right-Lateral-Ventricle,25.4049,13.3070,0.0000,82.0000,82.0000
20,44,218,252.4,Right-Inf-Lat-Vent,30.9266,12.4990,7.0000,65.0000,58.0000
21,46,11760,12376.6,Right-Cerebellum-White-Matter,81.4723,6.4235,35.0000,108.0000,73.0000
22,47,48050,47871.1,Right-Cerebellum-Cortex,59.0267,8.7381,22.0000,92.0000,70.0000
23,49,7416,7169.1,Right-Thalamus,79.9462,8.7335,41.0000,101.0000,60.0000
24,50,3783,3660.9,Right-Caudate,71.4520,8.4543,40.0000,96.0000,56.0000
25,51,6183,5852.0,Right-Putamen,78.5046,6.7727,39.0000,103.0000,64.0000
26,52,1764,1748.7,Right-Pallidum,91.6525,5.5902,66.0000,109.0000,43.0000
27,53,4319,4103.2,Right-Hippocampus,63.4033,8.3078,35.0000,96.0000,61.0000
28,54,1774,1693.7,Right-Amygdala,64.7306,7.6854,35.0000,98.0000,63.0000
29,58,736,690.0,Right-Accumbens-area,68.3723,7.1583,46.0000,90.0000,44.0000
30,60,3866,3686.5,Right-VentralDC,84.6725,10.7003,35.0000,150.0000,115.0000
31,62,37,50.0,Right-vessel,58.2973,6.9116,39.0000,68.0000,29.0000
32,63,1094,941.9,Right-choroid-plexus,49.2916,11.5393,17.0000,81.0000,64.0000
33,72,2,2.0,5th-Ventricle,50.0000,0.0000,50.0000,50.0000,0.0000
34,77,606,535.2,WM-hypointensities,69.4736,10.9755,24.0000,95.0000,71.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,4,3.6,non-WM-hypointensities,61.7500,9.5350,49.0000,70.0000,21.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,103,107.1,Optic-Chiasm,74.0097,16.4242,29.0000,107.0000,78.0000
41,251,1096,1054.3,CC_Posterior,97.2819,10.3907,45.0000,116.0000,71.0000
42,252,608,539.1,CC_Mid_Posterior,89.8026,15.0238,35.0000,117.0000,82.0000
43,253,526,481.6,CC_Central,95.4354,13.8761,39.0000,115.0000,76.0000
44,254,711,624.7,CC_Mid_Anterior,93.5148,15.8974,29.0000,123.0000,94.0000
45,255,944,919.1,CC_Anterior,103.8273,16.2948,30.0000,154.0000,124.0000
