Index,SegId,NVoxels,Volume_mm3,StructName,normMean,normStdDev,normMin,normMax,normRange
1,4,4833,5059.2,Left-Lateral-Ventricle,27.3296,13.7230,0.0000,79.0000,79.0000
2,5,85,106.8,Left-Inf-Lat-Vent,44.1294,12.0671,17.0000,70.0000,53.0000
3,7,13985,14948.2,Left-Cerebellum-White-Matter,84.1531,6.3029,34.0000,127.0000,93.0000
4,8,58973,58504.9,Left-Cerebellum-Cortex,59.1259,10.2214,14.0000,113.0000,99.0000
5,10,7662,7376.2,Left-Thalamus,81.0059,9.1026,43.0000,111.0000,68.0000
6,11,3771,3696.6,Left-Caudate,73.3858,7.6091,32.0000,98.0000,66.0000
7,12,4587,4367.1,Left-Putamen,78.9852,6.3056,56.0000,100.0000,44.0000
8,13,1836,1828.9,Left-Pallidum,93.5207,5.0773,76.0000,110.0000,34.0000
9,14,1011,1055.4,3rd-Ventricle,31.4293,12.6366,9.0000,64.0000,55.0000
10,15,2070,2175.5,4th-Ventricle,27.6502,11.0340,3.0000,64.0000,61.0000
11,16,19923,19942.9,Brain-Stem,79.8770,8.4426,29.0000,108.0000,79.0000
12,17,4345,4064.9,Left-Hippocampus,65.4886,8.0107,29.0000,101.0000,72.0000
13,18,1681,1675.6,Left-Amygdala,67.8876,6.2128,48.0000,86.0000,38.0000
14,24,1060,1020.3,CSF,44.2396,13.1174,6.0000,72.0000,66.0000
15,26,567,564.5,Left-Accumbens-area,69.5996,5.7212,42.0000,88.0000,46.0000
16,28,3568,3494.1,Left-VentralDC,87.0818,9.4725,50.0000,118.0000,68.0000
17,30,40,58.6,Left-vessel,60.0750,8.6392,42.0000,83.0000,41.0000
18,31,1094,934.3,Left-choroid-plexus,50.1600,12.8124,22.0000,82.0000,60.0000
19,43,6868,6981.8,Right-Lateral-Ventricle,25.7280,13.4020,1.0000,82.0000,81.0000
20,44,108,149.9,Right-Inf-Lat-Vent,40.8519,10.3407,19.0000,71.0000,52.0000
21,46,15178,15841.9,Right-Cerebellum-White-Matter,82.7408,6.4046,36.0000,104.0000,68.0000
22,47,59852,59483.8,Right-Cerebellum-Cortex,60.0501,9.9076,21.0000,125.0000,104.0000
23,49,8014,7765.8,Right-Thalamus,80.7981,8.8364,36.0000,108.0000,72.0000
24,50,3712,3632.1,Right-Caudate,73.1905,7.8472,40.0000,95.0000,55.0000
25,51,4917,4669.6,Right-Putamen,78.6571,6.5204,56.0000,100.0000,44.0000
26,52,1646,1627.1,Right-Pallidum,92.4824,5.0146,75.0000,110.0000,35.0000
27,53,4451,4191.3,Right-Hippocampus,65.3296,7.9839,34.0000,94.0000,60.0000
28,54,1754,1716.5,Right-Amygdala,66.1534,6.9020,43.0000,89.0000,46.0000
29,58,769,724.5,Right-Accumbens-area,69.8244,6.6848,43.0000,88.0000,45.0000
30,60,3653,3536.3,Right-VentralDC,85.7698,10.5851,40.0000,113.0000,73.0000
31,62,19,27.9,Right-vessel,57.8421,5.8997,46.0000,66.0000,20.0000
32,63,997,827.6,Right-choroid-plexus,49.3420,12.5501,17.0000,80.0000,63.0000
33,72,0,0.0,5th-Ventricle,0.0000,0.0000,0.0000,0.0000,0.0000
34,77,666,521.1,WM-hypointensities,69.5946,13.5402,18.0000,99.0000,81.0000
35,78,0,0.0,Left-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
36,79,0,0.0,Right-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
37,80,2,2.0,non-WM-hypointensities,54.5000,6.3640,50.0000,59.0000,9.0000
38,81,0,0.0,Left-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
39,82,0,0.0,Right-non-WM-hypointensities,0.0000,0.0000,0.0000,0.0000,0.0000
40,85,177,184.3,Optic-Chiasm,82.9887,18.6502,44.0000,124.0000,80.0000
41,251,981,925.6,CC_Posterior,94.5168,11.9631,47.0000,113.0000,66.0000
42,252,511,454.8,CC_Mid_Posterior,90.2074,13.4396,32.0000,111.0000,79.0000
43,253,527,472.0,CC_Central,91.2296,14.3485,46.0000,115.0000,69.0000
44,254,522,442.1,CC_Mid_Anterior,93.8889,15.9972,49.0000,122.0000,73.0000
45,255,756,712.6,CC_Anterior,104.8135,13.0768,39.0000,128.0000,89.0000
